-316.73,85.392,173.5,-0.73844,0.0076813,0.326
-300.64,184.54,104.15,-0.70194,0.20841,0.19016
-256.01,261.09,26.676,-0.60867,0.36452,0.036069
-203.43,301.39,-59.241,-0.49919,0.44562,-0.13221
-135.93,298.58,-155.58,-0.35119,0.44766,-0.31672
-57.636,262.72,-237.37,-0.18898,0.38277,-0.47081
27.879,213.39,-289.27,-0.012594,0.28951,-0.5661
124.36,152.01,-301.09,0.18407,0.17191,-0.58232
216.93,75.815,-274.03,0.36656,0.017825,-0.52353
283.2,-4.8174,-230.15,0.49631,-0.14843,-0.43431
314.22,-94.367,-176.13,0.55106,-0.33091,-0.32482
298.63,-190.12,-102.72,0.51659,-0.52353,-0.17884
255.17,-263.2,-21.354,0.42129,-0.67153,-0.016644
202.64,-302.41,63.383,0.31181,-0.75466,0.14556
132.31,-299.96,156,0.1638,-0.75466,0.32398
49.653,-264.27,233.87,-0.0085375,-0.68775,0.47198
-35.674,-216.12,283.1,-0.1829,-0.60057,0.55917
-129.87,-154.22,294.73,-0.37349,-0.47689,0.57539
-219.87,-75.306,268.08,-0.55191,-0.31874,0.51862
-283.92,6.1522,225.71,-0.67761,-0.15249,0.43143
-313.59,95.159,172.89,-0.73236,0.027962,0.326
-297.27,190.28,99.216,-0.69586,0.21854,0.17597
-253.39,262.49,18.419,-0.60463,0.36656,0.01985
-201.4,299.76,-67.544,-0.48906,0.44766,-0.15046
-132.16,294.85,-162.24,-0.34308,0.43752,-0.33091
-51.951,258.71,-241.05,-0.17682,0.37466,-0.47892
34.484,210.04,-289.84,0.0016,0.28342,-0.5661
131.77,147.48,-298.33,0.19827,0.15975,-0.57624
223.04,71.144,-269.36,0.37669,0.0097125,-0.51339
287.02,-9.5827,-224.54,0.50239,-0.1606,-0.42417
314.22,-100.71,-169.22,0.55106,-0.34308,-0.31266
295.47,-196.99,-98.448,0.50645,-0.53974,-0.17074
249.28,-270.61,-20.316,0.41319,-0.68775,-0.014619
194.64,-306.61,67.204,0.29762,-0.76074,0.15366
126.04,-297.91,163.59,0.15164,-0.74249,0.34019
48.709,-259.41,242.72,-0.0085375,-0.68167,0.48617
-37.467,-208.76,290.58,-0.18898,-0.58435,0.57336
-135.84,-146.24,296.81,-0.38565,-0.46067,0.57944
-227.82,-72.215,265.79,-0.56812,-0.31266,0.51456
-291.61,8.7235,219.06,-0.69383,-0.14843,0.42129
-316.47,101.17,162.86,-0.73641,0.0381,0.30776
-296,197.07,93.295,-0.69383,0.23274,0.16583
-249.07,269.92,15.258,-0.59043,0.37872,0.011738
-194.2,304.45,-72.852,-0.47689,0.45171,-0.1606
-125.48,294.69,-169.17,-0.32888,0.43954,-0.3451
-46.69,256.02,-247.16,-0.16668,0.37061,-0.49108
40.382,205.99,-293.73,0.013769,0.27531,-0.57218
137.93,142.41,-299.63,0.21044,0.14961,-0.57624
227.83,64.987,-268.98,0.38886,-0.0065062,-0.51339
289.52,-18.382,-222.6,0.50645,-0.17479,-0.41809
313.91,-109.82,-165.21,0.55106,-0.36133,-0.30049
294.36,-202.27,-91.064,0.50645,-0.54988,-0.15452
248.38,-271.51,-9.5119,0.41116,-0.68978,0.0036313
193.48,-305.53,76.593,0.29559,-0.76074,0.17191
121.06,-296.21,169.02,0.13947,-0.74655,0.34831
38.07,-257.38,243.21,-0.030838,-0.67559,0.48821
-47.917,-208.52,287.3,-0.20926,-0.58435,0.56727
